run_id,step,algo,opt,pivot,scheme,cutoff,depth,tail,run_threshold,iterative,reuse_buffer,fitness_ms,comparisons,swaps,n,trials_per_dist,dist_mask,pop_idx,temp
massive_1762530540737,2,QS,GA,First,Hoare,37,16,0,,,,8.60529,2549698,882305,100000,1,1,74,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,20,0,,,,8.62667,2483307,840251,100000,1,1,75,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,19,0,,,,8.62833,2584918,874563,100000,1,1,76,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,21,0,,,,8.67925,2586588,890276,100000,1,1,77,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,22,0,,,,8.68362,2516594,857357,100000,1,1,78,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,17,0,,,,8.69492,2587195,886980,100000,1,1,79,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,19,0,,,,8.69821,2474070,848530,100000,1,1,80,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,8.71537,2507914,888064,100000,1,1,81,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,22,0,,,,8.72963,2769589,870271,100000,1,1,82,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,8.74,2508937,858431,100000,1,1,83,0.000000
massive_1762530540737,2,QS,GA,Median3,Hoare,34,26,0,,,,8.79838,2240884,822711,100000,1,1,84,0.000000
massive_1762530540737,2,QS,GA,Last,Hoare,34,23,0,,,,8.81633,2523220,838865,100000,1,1,85,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,19,0,,,,8.83546,2767264,902145,100000,1,1,86,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,24,0,,,,8.851,2518960,885304,100000,1,1,87,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,23,0,,,,8.92179,2707145,895932,100000,1,1,88,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,22,0,,,,8.96633,2472544,855391,100000,1,1,89,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,19,0,,,,9.0405,2518398,837955,100000,1,1,90,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,21,0,,,,9.09621,2498110,860035,100000,1,1,91,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,24,0,,,,9.11979,2570368,906464,100000,1,1,92,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,23,1,,,,9.29092,2460527,887590,100000,1,1,93,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,21,0,,,,9.52562,2701635,883667,100000,1,1,94,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,9.87554,2508906,892422,100000,1,1,95,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,35,20,0,,,,9.87996,2175039,1323882,100000,1,1,96,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,18,0,,,,9.89917,2477345,825720,100000,1,1,97,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,24,0,,,,10.0158,2531674,807147,100000,1,1,98,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,33,25,0,,,,10.1839,2296032,1390708,100000,1,1,99,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,39,22,0,,,,10.3128,2765567,914361,100000,1,1,100,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,21,0,,,,10.3195,2464114,842782,100000,1,1,101,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,22,0,,,,10.4076,2561952,836724,100000,1,1,102,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,21,0,,,,10.5334,2502253,812160,100000,1,1,103,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,24,0,,,,10.5455,2614888,836999,100000,1,1,104,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,24,0,,,,10.6122,2583175,886414,100000,1,1,105,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,24,0,,,,10.8745,2559746,888915,100000,1,1,106,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,23,0,,,,10.9229,2617373,857393,100000,1,1,107,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,20,0,,,,11.1815,2494387,876238,100000,1,1,108,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,20,0,,,,11.405,2526919,826307,100000,1,1,109,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,11.4442,2552076,873009,100000,1,1,110,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,35,25,0,,,,11.481,2254588,1327767,100000,1,1,111,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,20,0,,,,11.6115,2549784,836630,100000,1,1,112,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,20,0,,,,11.6155,2518384,809828,100000,1,1,113,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,34,27,0,,,,11.6508,2282582,1374853,100000,1,1,114,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,22,0,,,,12.3619,2497442,840602,100000,1,1,115,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,24,0,,,,12.5363,2474508,827433,100000,1,1,116,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,12.7821,2458974,889504,100000,1,1,117,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,18,1,,,,12.99,2476698,828651,100000,1,1,118,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,13.1018,2540443,876112,100000,1,1,119,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,17,1,,,,13.5597,2487874,842222,100000,1,1,120,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,26,0,,,,13.6577,2488538,872427,100000,1,1,121,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,19,0,,,,14.211,2503595,826139,100000,1,1,122,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,19,0,,,,14.5744,2530093,829077,100000,1,1,123,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,18,0,,,,14.6684,2487043,824800,100000,1,1,124,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,24,0,,,,14.7152,2534873,805342,100000,1,1,125,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,24,0,,,,14.9799,2623428,870329,100000,1,1,126,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,23,1,,,,15.3437,2508543,886787,100000,1,1,127,0.000000
massive_1762530540737,2,QS,GA,Median3,Hoare,33,19,0,,,,15.9622,2260058,807124,100000,1,1,128,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,24,0,,,,16.1273,2512104,840515,100000,1,1,129,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,23,0,,,,16.1951,2515261,834918,100000,1,1,130,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,19,0,,,,16.4079,2584857,869046,100000,1,1,131,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,17,1,,,,16.578,2510173,809810,100000,1,1,132,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,18,0,,,,16.6268,2561658,894445,100000,1,1,133,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,19,0,,,,16.6998,2473294,869718,100000,1,1,134,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,24,0,,,,16.8138,2602505,874808,100000,1,1,135,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,24,0,,,,16.9755,2486145,893138,100000,1,1,136,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,17,0,,,,17.3852,2447308,812132,100000,1,1,137,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,17.4188,2474002,878392,100000,1,1,138,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,18,0,,,,17.4282,2472107,805933,100000,1,1,139,0.000000
massive_1762530540737,2,QS,GA,Last,Hoare,34,22,0,,,,17.7711,2507500,839414,100000,1,1,140,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,22,0,,,,17.7782,2628064,865236,100000,1,1,141,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,23,0,,,,17.9749,2554902,883214,100000,1,1,142,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,18.0402,2563855,856410,100000,1,1,143,0.000000
massive_1762530540737,2,QS,GA,Last,Hoare,31,20,0,,,,18.1308,2495871,794102,100000,1,1,144,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,22,0,,,,18.1635,2420195,860092,100000,1,1,145,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,19,0,,,,18.5716,2467460,825037,100000,1,1,146,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,20,0,,,,18.5849,2495821,879421,100000,1,1,147,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,22,0,,,,18.9966,2595021,818091,100000,1,1,148,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,24,0,,,,19.263,2528293,873824,100000,1,1,149,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,19.509,2491522,873814,100000,1,1,150,0.000000
massive_1762530540737,2,QS,GA,Median3,Hoare,38,21,0,,,,19.5551,2381465,881061,100000,1,1,151,0.000000
massive_1762530540737,2,QS,GA,Last,Hoare,34,16,0,,,,19.6191,2602981,839730,100000,1,1,152,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,35,22,0,,,,19.6513,2351568,1416351,100000,1,1,153,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,19.6582,2509121,855552,100000,1,1,154,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,18,0,,,,19.7036,2694062,883049,100000,1,1,155,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,16,1,,,,19.7883,2460365,808811,100000,1,1,156,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,20,0,,,,19.8132,2632986,867703,100000,1,1,157,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,34,17,0,,,,19.8609,2452343,1419281,100000,1,1,158,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,21,0,,,,20.1662,2522382,895284,100000,1,1,159,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,39,18,0,,,,20.3798,2522765,921983,100000,1,1,160,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,21,0,,,,20.433,2610637,817119,100000,1,1,161,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,23,0,,,,20.6672,2484794,853766,100000,1,1,162,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,23,0,,,,20.8216,2581763,835664,100000,1,1,163,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,23,0,,,,20.8265,2570054,851020,100000,1,1,164,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,21,0,,,,21.2854,2573550,823641,100000,1,1,165,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,26,0,,,,21.3371,2534309,887599,100000,1,1,166,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,36,21,0,,,,21.4727,2345027,1406562,100000,1,1,167,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,24,0,,,,22.1266,2500246,827802,100000,1,1,168,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,19,0,,,,22.1992,2508220,836960,100000,1,1,169,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,22.6455,2545080,888014,100000,1,1,170,0.000000
massive_1762530540737,2,QS,GA,Median3,Lomuto,36,19,0,,,,22.673,2319630,1396395,100000,1,1,171,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,21,0,,,,22.9973,2459866,825599,100000,1,1,172,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,24,0,,,,23.1828,2613559,836000,100000,1,1,173,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,21,0,,,,23.2661,2599098,850827,100000,1,1,174,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,21,0,,,,23.3009,2481495,840654,100000,1,1,175,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,22,0,,,,23.8805,2652910,865538,100000,1,1,176,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,24.1033,2909019,864225,100000,1,1,177,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,38,23,0,,,,24.1478,2287004,1316898,100000,1,1,178,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,20,0,,,,24.2598,2458315,830211,100000,1,1,179,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,38,26,0,,,,24.3361,2282191,1408969,100000,1,1,180,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,40,22,0,,,,24.3985,2681178,939222,100000,1,1,181,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,19,0,,,,24.534,2515221,855088,100000,1,1,182,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,18,0,,,,25.8382,2716171,881344,100000,1,1,183,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,25.8459,2534248,859768,100000,1,1,184,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,26.1721,2585906,870646,100000,1,1,185,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,35,23,0,,,,26.9479,2278236,1358384,100000,1,1,186,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,22,0,,,,27.512,2402188,828404,100000,1,1,187,0.000000
massive_1762530540737,2,QS,GA,Median3,Hoare,33,21,0,,,,30.473,2332600,802049,100000,1,1,188,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,23,0,,,,31.8152,2514168,872845,100000,1,1,189,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,21,0,,,,32.2558,2630127,885262,100000,1,1,190,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,24,0,,,,32.4201,2476356,824316,100000,1,1,191,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,22,0,,,,32.7409,2509441,869991,100000,1,1,192,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,24,0,,,,33.0392,2462651,889231,100000,1,1,193,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,21,0,,,,33.1873,2439507,858808,100000,1,1,194,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,33.7793,2551280,858349,100000,1,1,195,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,20,0,,,,36.394,2459616,840130,100000,1,1,196,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,19,0,,,,36.8937,2426658,857594,100000,1,1,197,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,19,0,,,,39.4808,2611011,824167,100000,1,1,198,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,22,0,,,,40.903,2483462,853666,100000,1,1,199,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,33,19,0,,,,41.0339,2308507,1336262,100000,1,1,200,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,41.9678,2612515,885747,100000,1,1,201,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,21,0,,,,43.9078,2510614,845673,100000,1,1,202,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,35,20,0,,,,45.1247,2357047,1373136,100000,1,1,203,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,18,0,,,,47.1769,2529565,841371,100000,1,1,204,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,24,0,,,,48.8885,2545271,877724,100000,1,1,205,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,23,0,,,,53.8337,2601856,889165,100000,1,1,206,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,21,0,,,,56.4921,2494228,840805,100000,1,1,207,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,20,0,,,,56.5516,2537207,907302,100000,1,1,208,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,33,23,0,,,,57.78,2205141,1303663,100000,1,1,209,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,17,1,,,,58.8184,2597534,838451,100000,1,1,210,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,23,0,,,,61.6689,2443799,877121,100000,1,1,211,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,23,0,,,,61.791,2477058,870408,100000,1,1,212,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,24,0,,,,62.8131,2414402,816263,100000,1,1,213,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,22,0,,,,63.8109,2508640,871262,100000,1,1,214,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,20,0,,,,66.295,2596842,822934,100000,1,1,215,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,23,0,,,,66.5102,2530192,871274,100000,1,1,216,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,21,0,,,,68.8427,2429655,828725,100000,1,1,217,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,23,0,,,,70.103,2601518,851765,100000,1,1,218,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,17,0,,,,71.8047,2512307,905859,100000,1,1,219,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,26,0,,,,76.8767,2763334,882876,100000,1,1,220,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,18,0,,,,77.1192,2450798,825260,100000,1,1,221,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,21,0,,,,92.7625,2473659,891950,100000,1,1,222,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,20,0,,,,93.4411,2573698,833155,100000,1,1,223,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,30,18,0,,,,94.0337,2525399,776745,100000,1,1,224,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,20,0,,,,106.391,2426839,823820,100000,1,1,225,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,16,0,,,,106.859,2455133,804570,100000,1,1,226,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,16,0,,,,158.732,2493595,842778,100000,1,1,227,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,16,0,,,,284.674,2487899,828606,100000,1,1,228,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,18,0,,,,342.781,2460809,877744,100000,1,1,229,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,19,0,,,,352.789,2480842,808471,100000,1,1,230,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,24,0,,,,362.247,2429198,810581,100000,1,1,231,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,22,0,,,,404.729,2532332,861905,100000,1,1,232,0.000000
massive_1762530540737,2,QS,GA,First,Lomuto,34,18,0,,,,463.921,2169664,1288516,100000,1,1,233,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,23,0,,,,578.863,2535080,879043,100000,1,1,234,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,38,21,0,,,,587.447,2540508,905695,100000,1,1,235,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,25,0,,,,605.141,2447683,847618,100000,1,1,236,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,21,0,,,,633.081,2442617,832318,100000,1,1,237,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,16,0,,,,651.442,2460849,828311,100000,1,1,238,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,655.756,2463093,854683,100000,1,1,239,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,18,0,,,,659.836,2486915,842153,100000,1,1,240,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,18,0,,,,682.089,2517675,839288,100000,1,1,241,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,20,0,,,,753.114,2509429,860048,100000,1,1,242,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,35,16,0,,,,837.614,2546425,855943,100000,1,1,243,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,36,19,0,,,,975.853,2524587,875704,100000,1,1,244,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,37,22,0,,,,1074.6,2582050,883438,100000,1,1,245,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,34,19,0,,,,1147.24,2517575,840398,100000,1,1,246,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,17,0,,,,1172.6,2548620,805031,100000,1,1,247,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,32,22,0,,,,1208.26,2527254,803093,100000,1,1,248,0.000000
massive_1762530540737,2,QS,GA,First,Hoare,33,25,0,,,,1326.91,2523263,820161,100000,1,1,249,0.000000
massive_1762530540737,2,QS,SA,Median3,Lomuto,8,56,0,,,,8.08192,2000623,1040696,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,0,,,,8.14283,1980405,1021469,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,12,45,1,,,,8.15137,1996969,1090014,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,14,45,1,,,,8.15362,2064187,1117569,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,16,50,1,,,,8.18458,2095409,1167385,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,10,53,1,,,,8.2095,1957367,1002084,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,9,52,0,,,,8.24454,1980532,1040599,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,8,41,0,,,,8.26225,2062412,1011603,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,9,52,0,,,,8.31329,2042372,1093029,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,14,45,1,,,,8.31929,2021920,1058571,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,12,53,1,,,,8.32742,2057410,1102379,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,53,1,,,,8.35825,2013811,1076987,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,8.35929,2416271,534816,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,16,50,1,,,,8.39813,2154479,1224781,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,1,,,,8.40179,2000839,1128975,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,9,52,0,,,,8.41208,2109066,1062644,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,8.48775,2353154,537832,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,13,53,1,,,,8.50704,2099812,1136389,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,8,44,0,,,,8.51442,1991323,1074720,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,10,44,0,,,,8.53187,2014359,1107637,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,10,45,0,,,,8.55821,1974585,987751,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,15,53,1,,,,8.56825,2164208,1234953,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,8.58325,2284763,539563,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,1,,,,8.59333,2027327,1035487,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,9,40,0,,,,8.63379,2084354,1067082,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,12,48,1,,,,8.63667,2337377,510221,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,12,45,1,,,,8.72063,2056097,1135421,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Hoare,10,54,0,,,,8.72092,2115293,463630,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,11,36,1,,,,8.74413,1995829,1049172,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Lomuto,14,45,1,,,,8.79946,2250961,1156374,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,45,1,,,,8.81358,2413040,535989,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,10,54,0,,,,8.87337,2363639,481194,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,1,,,,8.88038,2048487,1100452,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,8,41,1,,,,8.94321,2347493,453388,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,8.99954,2397905,535358,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,9,38,1,,,,9.01492,2359890,469568,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,8,41,0,,,,9.17875,1993788,1027543,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,8,56,0,,,,9.36279,2022332,1017188,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,8,53,0,,,,9.37546,2305506,457708,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,9.49621,2369981,535100,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,8,44,0,,,,9.52108,2371964,455029,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,10,38,1,,,,9.60104,2337378,481037,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,11,36,1,,,,9.79917,2194064,1131162,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,11,37,1,,,,9.80971,2000518,1011086,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,0,,,,9.89046,2069132,1068895,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,11,37,1,,,,9.90554,2052156,1118529,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,10.0158,2329898,536299,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,9,37,0,,,,10.0522,2019486,1073779,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,First,Hoare,14,48,1,,,,10.1127,2324871,537462,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,10,45,1,,,,10.4443,2094537,1106816,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,16,53,1,,,,10.5621,2026370,1106432,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,8,53,0,,,,10.5915,2361406,454882,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Lomuto,11,37,1,,,,10.9274,1961078,1040221,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Hoare,9,52,0,,,,11.1015,2119360,448949,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,10,44,0,,,,11.3485,2378542,480093,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Median3,Lomuto,9,55,0,,,,11.3519,1967760,1051474,100000,1,1,-1,0.8
massive_1762530540737,2,QS,SA,Last,Hoare,8,54,0,,,,11.4326,2548550,452487,100000,1,1,-1,0.8
